Width,Height
0.024708385876418663,0.0319593316519546
0.0699137311286844,0.08772915168943206
0.1751227495908347,0.1331833060556465
0.08888067061143984,0.21425049309664693
0.2601787860576923,0.2517277644230769
0.2622100122100122,0.49042277167277165
0.5364903846153847,0.3654326923076923
0.47218998673740054,0.7216511936339522
0.8232988165680474,0.8072485207100593
